;Ano;Mês;Dt.Lanç;Emissão;Venc;Tipo;Contrato;Parcela;Referente;Doc;C Nr / Pedido;Op/Proj;Classificação;Categoria;Prestador;Estab;CNPJ;Cod Datasul;Situação;Status;Valor R$
;2022;out;20/10/22;20/10/22;19/11/22;PEDIDO;INGR-261179-EQUIPLEX;Demanda;LIC CORELDRAW;1731324;PEDIDO;0;INFRA;Consultoria Software;INGRAM MICRO BRASIL LTDA;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 1.431,10 
;2022;out;21/10/22;21/10/22;20/11/22;CONTRATO;SUPERI - G8NET - I7;P 08/12;Serviços de Internet;9906;1008;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;LANÇADO; 1.700,00 
;2022;out;24/10/22;21/10/22;03/11/22;CONTRATO;ALGAR - EQUIPLEX;P 09/12;Internet;218396;1094;0;CONECTIVIDADE;Internet;ALGAR MULTIMIDIA S/A;EQUIPLEX;22.166.193/0010-89;8716;INATIVO;LANÇADO; 1.624,26 
;2022;out;24/10/22;24/10/22;29/10/22;CONTRATO;VALCANAIA;Demanda;Consultoria Financeira;226;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 12.840,00 
;2022;out;24/10/22;24/10/22;29/10/22;CONTRATO;VALCANAIA;Demanda;Consultoria Financeira;227;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 6.980,00 
;2022;out;24/10/22;24/10/22;03/11/22;CONTRATO;CARLOS DIAS (MGC);Demanda;Consultoria Servidores;1328;980;O;TERCEIROS;Consultoria;CARLOS DIAS OLIVEIRA DOMINGUES;I7 NÚCLEO;11.083.929/0001-48;499;ATIVO;LANÇADO; 6.510,00 
;2022;out;25/10/22;25/10/22;15/11/22;CONTRATO;PROX-VELOMAX - TRANSPLEX;P 02/12;Acesso internet - Transplex;5076;1163;0;CONECTIVIDADE;Internet;PROX TELECOM LTDA;TRANSPLEX;02.519.244/0001-00;10911;INATIVO;LANÇADO; 239,00 
;2022;out;25/10/22;25/10/22;01/11/22;PEDIDO;JANY-MARANS;;Prestação de Serviços;142;PEDIDO;0;MANUTENCAO;Consultoria;JANY MARQUES R DE OLIVEIRA SILVA;I7 NÚCLEO;31.630.156/0001-80;5075;ATIVO;LANÇADO; 2.450,00 
;2022;out;01/11/22;26/10/22;30/11/22;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 07/12;Locação de Desktops;5474437303;715;O;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 75.348,87 
;2022;out;27/10/22;27/10/22;27/11/22;PEDIDO;ALTO PADRAO ARMARIOS;Demanda;Confecção e montagem móveis;26;1433;M;SPOT;Consultoria;ALTO PADRAO ARMARIOS EIRELI;I7 NÚCLEO;35.558.440/0001-43;8954;ATIVO;LANÇADO; 7.940,00 
;2022;nov;01/11/22;01/11/22;10/11/22;CONTRATO;C&C COMPUTER CLOUD;Parcela 17/36 - 05/12;Computação na Nuvem;5753;897;O;INFRA - BANCO DE DADOS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;LANÇADO; 50.877,04 
;2022;nov;01/11/22;01/11/22;10/11/22;CONTRATO;GLOBO SOLUÇÕES;P 08/12;Crachás para o DP;10846;1110;0;LOCAÇÃO;Consultoria;GLOBO LOC EQUIP IMPRESSAO LTDA (FINALIZADO DEZ23);EQUIPLEX;21.121.429/0001-07;9134;INATIVO;LANÇADO; 350,00 
;2022;nov;01/11/22;01/11/22;15/11/22;CONTRATO;CLARO CELULAR;Parcela 21/24;Celular - Equiplex;948665669;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 6.556,82 
;2022;nov;01/11/22;01/11/22;12/11/22;CONTRATO;VALIDEINFO WEB;P 02/12;Serviços Consulta Web;505;778;O;SISTEMAS;Consultoria;VALIDEINFO WEB;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 239,94 
;2022;nov;01/11/22;01/11/22;14/11/22;CONTRATO;HPFS - LOCAÇÃO NOTEBOOKS;Parcela 07/36;Locação de Notebooks;14112022;1011;0;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;INATIVO;LANÇADO; 1.857,27 
;2022;nov;01/11/22;01/11/22;15/11/22;CONTRATO;CLARO CELULAR;Parcela 21/24;Celular - Equiplex;153394301;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 40,90 
;2022;nov;01/11/22;01/11/22;15/11/22;CONTRATO;CLARO CELULAR;Parcela 21/24;Celular - Equiplex;153382630;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 40,59 
;2022;nov;01/11/22;01/11/22;15/11/22;CONTRATO;JETTELECOM - 1;Parcela 03/05;Acesso internet;2401;1151;0;CONECTIVIDADE;Internet;RC SERV DE TELECOM;TRANSPLEX;34.251.916/0001-36;10594;INATIVO;LANÇADO; 1.500,00 
;2022;nov;16/11/22;01/11/22;05/12/22;CONTRATO;GRENKE - EQUIPLEX 1;Loc.Equip: Notebooks, Coletores;Boleto 1;77532;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 436,80 
;2022;nov;16/11/22;01/11/22;05/12/22;CONTRATO;GRENKE - EQUIPLEX 2;Loc.Equip: Notebooks, Coletores;Boleto 2;82134;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 321,45 
;2022;nov;01/11/22;01/11/22;25/11/22;CONTRATO;JETTELECOM - 2;Parcela 04/05;Acesso internet - Transplex;2402;1144;0;CONECTIVIDADE;Internet;RC SERV DE TELECOM;TRANSPLEX;34.251.916/0001-36;10594;INATIVO;LANÇADO; 1.200,00 
;2022;nov;01/11/22;01/11/22;20/11/22;CONTRATO;ALLE TECNOLOGIA;P 08/12;Gestão de ERP Totvs 12;3530;994;O;DATASUL;Consultoria Software;ALLE TECNOLOGIA LTDA ME;I7 NÚCLEO;21.067.649/0001-08;1082;ATIVO;LANÇADO; 800,00 
;2022;nov;04/11/22;03/11/22;22/11/22;CONTRATO;TOTVS 01 - A42305/05;Manutenção Datasul - ERP;TOTVS 1 - A42305/05;940388;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.135,84 
;2022;nov;04/11/22;03/11/22;11/11/22;CONTRATO;PRODUTIVE - EQUIPLEX;P 02/12;Locação de Equip.: Coletores / notebooks;72;969;0;INFRA;Locação;PRODUTIVE LOCAÇÕES E SERVIÇOS LTDA;EQUIPLEX;35.665.923/0001-47;2446;INATIVO;LANÇADO; 2.597,66 
;2022;nov;04/11/22;03/11/22;11/11/22;CONTRATO;PRODUTIVE - I7;P 02/12;Locação de Equip.: Coletores / notebooks;71;951;0;INFRA;Locação;PRODUTIVE LOCAÇÕES E SERVIÇOS LTDA;I7 NÚCLEO;35.665.923/0001-47;2446;INATIVO;LANÇADO; 2.649,51 
;2022;nov;04/11/22;04/11/22;05/12/22;CONTRATO;ACTTIVE - DOCNIX;P 10/12;Licença de Uso;10816;640;O;SISTEMAS;Consultoria Software;ACTTIVE LTDA;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;LANÇADO; 4.943,55 
;2022;nov;04/11/22;04/11/22;05/12/22;CONTRATO;SETI - I7;Parcela 07/36;S4 Internet Controlada, Servidor Proxy;44176;1020;O;CONECTIVIDADE;Consultoria;SETI SEG E TECNOLOGIA INTERNET LTDA;I7 NÚCLEO;05.348.924/0001-05;9268;ATIVO;LANÇADO; 1.441,03 
;2022;nov;07/11/22;07/11/22;20/11/22;CONTRATO;CLARO NET - HT3;P 11/12;Internet HT3;3088058;1073;O;CONECTIVIDADE;Internet;CLARO NEXT TELECOMUNICAÇÕES S.A.;I7 NÚCLEO;66.970.229/0019-96;23772;ATIVO;LANÇADO; 139,57 
;2022;nov;07/11/22;07/11/22;15/11/22;PEDIDO;AC AUDIO;;Instalação serviço som auditorio;44;PEDIDO;M;SPOT;Consultoria;AC AUDIO COMERCIO E SERV SONORIZ AMB LTD;I7 NÚCLEO;41.007.976/0001-73;11158;ATIVO;LANÇADO; 1.600,00 
;2022;nov;07/11/22;07/11/22;16/11/22;CONTRATO;OI - TELECOM GERAL - DDR;;OI - DDR;15248847;1006;0;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;INATIVO;LANÇADO; 1.090,90 
;2022;nov;07/11/22;07/11/22;16/11/22;CONTRATO;OI - TELECOM GERAL - 0800;;OI - 0800;15236274;956;O;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;ATIVO;LANÇADO; 297,54 
;2022;nov;07/11/22;07/11/22;28/11/22;CONTRATO;TOTVS 00 - TICKETS;Manutenção Datasul - ERP;TICKETS;942860;134;O;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 613,36 
;2022;nov;07/11/22;07/11/22;17/11/22;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 07/12;Locação de Desktops;17112022;715;O;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 25.555,50 
;2022;nov;07/11/22;07/11/22;23/11/22;PEDIDO;LUCAS S. BICALHO;Demanda;PJ - Lucas Bicalho;71;PEDIDO;0;SPOT;Consultoria;LUCAS S. BICALHO;I7 NÚCLEO;24.999.125/0001- 35;2076;ATIVO;LANÇADO; 1.760,00 
;2022;nov;08/11/22;08/11/22;18/11/22;CONTRATO;CONTI CONSULTORIA;Demanda;Consultoria em Sistemas - DP;1732;991;O;SISTEMAS;Consultoria;CONTI CONSULT  EM TEC DA INFORMACAO LTDA;I7 NÚCLEO;29.318.831/0001-98;1256;ATIVO;LANÇADO; 1.653,47 
;2022;nov;09/11/22;09/11/22;18/11/22;PEDIDO;NVOIP PLATAFORMA DE SMS POR API;Demanda;SMS POR API;9488284;PEDIDO;0;SISTEMAS;Consultoria;NVOIP PLATAFORMA DE SMS POR API;I7 NÚCLEO;30.910.196/0001-12;9533;ATIVO;LANÇADO; 100,00 
;2022;nov;11/11/22;11/11/22;29/11/22;CONTRATO;SANTODIGITAL 2;P 11/12;Suporte G Suite - Tx Manutenção;123520;958;0;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;INATIVO;LANÇADO; 150,00 
;2022;nov;11/11/22;11/11/22;29/11/22;CONTRATO;SANTODIGITAL 1;P 11/12;G Suite Business - Licenca;123519;958;O;SISTEMAS;Consultoria Software;SANTODIGITAL DIST E CONSULT INFORM LTDA;I7 NÚCLEO;16.895.942/0001-15;261222;ATIVO;LANÇADO; 8.360,00 
;2022;nov;11/11/22;11/11/22;09/12/22;CONTRATO;INGRAM - OFFICE 365;P 10/12;Office 365 Licença;1742944;627;O;SISTEMAS;Consultoria Software;INGRAM - MICROSOFT;EQUIPLEX;01.771.935/0002-15;261179;ATIVO;LANÇADO; 3.231,90 
;2022;nov;11/11/22;11/11/22;15/12/22;CONTRATO;CORE TELECOM;P 04/12;Locação de Firewall;3766;1064;0;INFRA;Consultoria;CORE SERVIÇOS E INFORMATICA;I7 NÚCLEO;11.527.773/0001-47;9488;INATIVO;LANÇADO; 960,00 
;2022;nov;16/11/22;13/11/22;21/11/22;CONTRATO;TSPLUS BRASIL;P 04/12;Link Radio - Acesso Internet;1759;1531;O;CONECTIVIDADE;Consultoria;TSPLUS BRASIL CONSULT TECN LTDA;I7 NÚCLEO;54.377.434/0001-34;9762;ATIVO;LANÇADO; 3.570,80 
;2022;nov;17/11/22;16/11/22;12/12/22;CONTRATO;TOTVS 02 - 400003/01;Manutenção Datasul - ERP;TOTVS 2 - 400003/01;944133;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 1.704,00 
;2022;nov;17/11/22;16/11/22;12/12/22;CONTRATO;TOTVS 03 - 365084/01 - 400003/01;Manutenção Datasul - ERP;TOTVS3 - 365084/01 - 400003/01;944172;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 9.936,26 
;2022;nov;17/11/22;16/11/22;14/12/22;CONTRATO;TOTVS 06 - AACMBM/02 - AAD762/02 - AAETUY/01 - AAIIIF/01 - AAIZC5/01 - AAJQD4/01 - AAKFPN/01 - AALITT/01 - AAHVOT/03 - AAIBOR/04 - AADEV1/08;Manutenção Datasul - ERP;TOTVS6 - AACMBM/02 - AAD762/02 - AACMP4/01 - AADVE1/08;944248;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.386,96 
;2022;nov;17/11/22;16/11/22;23/12/22;CONTRATO;TOTVS 04 - 943448/02;Manutenção Datasul - ERP;TOTVS4 - 943448/02;944291;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.447,30 
;2022;nov;17/11/22;16/11/22;24/12/22;CONTRATO;TOTVS 07 - AACRAH/03;Manutenção Datasul - ERP;TOTVS7 - AACRAH/03;944336;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;INATIVO;LANÇADO; 2.190,83 
;2022;nov;17/11/22;16/11/22;20/12/22;CONTRATO;TOTVS 05 - A48004/04;Manutenção Datasul - ERP;TOTVS5 - A48004/04;944277;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 4.350,70 
;2022;nov;16/11/22;16/11/22;12/12/22;CONTRATO;VIRTOS BACKUP;P 08/12;Backup na Nuvem;22880;516;O;SEGURANCA;Consultoria;VIRTOS INFORMÁTICA LTDA;EQUIPLEX;03.348.929/0001-02;260982;ATIVO;LANÇADO; 639,03 
;2022;nov;17/11/22;16/11/22;27/11/22;CONTRATO;VIVO - EQUIPLEX;P 08/24;NF 1 - PRINCIPAL;16231117;1112;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 1.432,28 
;2022;nov;17/11/22;16/11/22;27/11/22;CONTRATO;VIVO - EQUIPLEX - MONITORA;P 06/24;NF 2 - MONITORAMENTO;431513429;1112;O;CONECTIVIDADE;Internet;TELEFONICA BRASIL S.A.;EQUIPLEX;02.558.157/0022-97;261618;ATIVO;LANÇADO; 50,00 
;2022;nov;18/11/22;17/11/22;25/11/22;CONTRATO;BELLFONE - 1;Parcela 11/36;Serviços de telefonia;3913;633;0;CONECTIVIDADE;Locação;BELLFONE DIST PROD TELECOM INF LTDA;EQUIPLEX;57.621.229/0001-60;4884;INATIVO;LANÇADO; 1.052,87 
;2022;nov;18/11/22;17/11/22;25/11/22;CONTRATO;BELLFONE - 2;Parcela 11/36;Serviços de telefonia;3912;633;0;CONECTIVIDADE;Locação;BELLFONE DIST PROD TELECOM INF LTDA;EQUIPLEX;57.621.229/0001-60;4884;INATIVO;LANÇADO; 4.626,54 
;2022;nov;17/11/22;17/11/22;28/12/22;CONTRATO;NEOMIND - P15110/21;P 11/12;Taxa de Manutenção;16559;954;O;SISTEMAS;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 960,70 
;2022;nov;17/11/22;17/11/22;23/11/22;PEDIDO;ALFAMATICA;;Equipamento, periféricos;681;PEDIDO;0;SPOT;Consultoria;ALFAMATICA COMPUTADORES LTDA;I7 NÚCLEO;07.401.500/0001-84;23517;ATIVO;LANÇADO; 898,80 
;2022;nov;18/11/22;18/11/22;08/12/22;CONTRATO;DIGITAL WORLD;Demanda;Loc.Impressoras e serviços;12531;950;0;LOCAÇÃO;Locação;DIGITAL WORLD REPR. COM E SERV. LTDA;I7 NÚCLEO;05.022.145/0001-07;23707;INATIVO;LANÇADO; 3.342,88 
;2022;nov;21/11/22;18/11/22;20/12/22;CONTRATO;SUPERI - G8NET - I7;P 09/12;Serviços de Internet;10209;1008;O;CONECTIVIDADE;Internet;SUPERI TELECOM LTDA;I7 NÚCLEO;10.455.507/0001-93;9241;ATIVO;LANÇADO; 1.700,00 
;2022;nov;22/11/22;22/11/22;05/12/22;CONTRATO;ALGAR - EQUIPLEX;P 10/12;Internet;227359;1094;0;CONECTIVIDADE;Internet;ALGAR MULTIMIDIA S/A;EQUIPLEX;22.166.193/0010-89;8716;INATIVO;LANÇADO; 1.624,26 
;2022;nov;22/11/22;22/11/22;29/11/22;CONTRATO;CARLOS DIAS (MGC);Demanda;Consultoria Servidores;1336;980;O;TERCEIROS;Consultoria;CARLOS DIAS OLIVEIRA DOMINGUES;I7 NÚCLEO;11.083.929/0001-48;499;ATIVO;LANÇADO; 8.941,00 
;2022;nov;22/11/22;22/11/22;28/12/22;CONTRATO;NEOMIND - P3916/18;P 11/12;Licença de Uso Fusion;16568;954;O;SISTEMAS;Consultoria Software;NEOMIND SOLUTIONS INFORMATICA LTDA;I7 NÚCLEO;08.032.121/0001-27;909;ATIVO;LANÇADO; 2.240,66 
;2022;nov;24/11/22;24/11/22;24/11/22;PEDIDO;AC AUDIO;;Instalação serviço som auditorio;46;PEDIDO;M;SPOT;Consultoria;AC AUDIO COMERCIO E SERV SONORIZ AMB LTD;I7 NÚCLEO;41.007.976/0001-73;11158;ATIVO;LANÇADO; 9.857,00 
;2022;nov;24/11/22;24/11/22;24/11/22;PEDIDO;LZ GESTÃO;Demanda;Consultoria;1;1362;0;SPOT;Consultoria;LZ GESTÃO DE TI LTDA;I7 NÚCLEO;48.421.249/0001-05;11235;INATIVO;LANÇADO; 16.809,00 
;2022;nov;25/11/22;25/11/22;15/12/22;CONTRATO;PROX-VELOMAX - TRANSPLEX;P 03/12;Acesso internet - Transplex;126049;1163;0;CONECTIVIDADE;Internet;PROX TELECOM LTDA;TRANSPLEX;02.519.244/0001-00;10911;INATIVO;LANÇADO; 239,00 
;2022;nov;25/11/22;25/11/22;04/12/22;CONTRATO;VALCANAIA;Demanda;Consultoria Financeira;230;999;P;DATASUL;Consultoria;VALCANAIA SUPORTE EM TECNOLOGIA;I7 NÚCLEO;28.532.280/0001-06;8255;ATIVO;LANÇADO; 10.388,00 
;2022;nov;30/11/22;29/11/22;29/11/22;PEDIDO;FUJIOKA S.A.;Demanda;Consultoria;467231;PEDIDO;0;SPOT;Consultoria;FUJIOKA ELETRO IMAGEM S.A.;EQUIPLEX;01.008.713/0007-50;3781;ATIVO;LANÇADO; 2.029,00 
;2022;nov;02/12/22;29/11/22;15/12/22;CONTRATO;JETTELECOM - 1;Parcela 03/05;Acesso internet;2554;1151;0;CONECTIVIDADE;Internet;RC SERV DE TELECOM;TRANSPLEX;34.251.916/0001-36;10594;INATIVO;LANÇADO; 1.500,00 
;2022;nov;02/12/22;29/11/22;25/12/22;CONTRATO;JETTELECOM - 2;Parcela 05/05;Acesso internet - Transplex;2555;1144;0;CONECTIVIDADE;Internet;RC SERV DE TELECOM;TRANSPLEX;34.251.916/0001-36;10594;INATIVO;LANÇADO; 1.200,00 
;2022;dez;01/12/22;01/12/22;10/12/22;CONTRATO;C&C COMPUTER CLOUD;Parcela 18/36 - 06/12;Computação na Nuvem;5801;897;O;INFRA - BANCO DE DADOS;Cloud;C&C COMPUTAÇÃO E COMUN.INFORMATICA LTDA;I7 NÚCLEO;69.159.291/0001-61;8815;ATIVO;LANÇADO; 50.877,04 
;2022;dez;01/12/22;01/12/22;15/12/22;CONTRATO;CLARO CELULAR;Parcela 22/24;Celular - Equiplex;43480843;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 4.506,42 
;2022;dez;01/12/22;01/12/22;14/12/22;CONTRATO;HPFS - LOCAÇÃO NOTEBOOKS;Parcela 08/36;Locação de Notebooks;14122022;1011;0;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;INATIVO;LANÇADO; 1.857,27 
;2022;dez;01/12/22;01/12/22;15/12/22;CONTRATO;CLARO CELULAR;Parcela 22/24;Celular - Equiplex;43480854;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 40,59 
;2022;dez;01/12/22;01/12/22;15/12/22;CONTRATO;CLARO CELULAR;Parcela 22/24;Celular - Equiplex;17833483;968;O;CONECTIVIDADE;Telefonia;CLARO S.A.;EQUIPLEX;40.432.544/0436-28;261010;ATIVO;LANÇADO; 40,90 
;2022;dez;01/12/22;01/12/22;15/12/22;CONTRATO;HPFS - LOCAÇÃO DESKTOP;P 08/12;Locação de Desktops;15122022;715;O;LOCAÇÃO;Locação;HP FIN SERV ARREND MERC;I7 NÚCLEO;97.406.706/0001-90;1639;ATIVO;LANÇADO; 25.555,50 
;2022;dez;01/12/22;01/12/22;20/12/22;CONTRATO;OPTIDATA - AMPLIDRIVE;Parcela 05/05;Amplidrive;22723;1145;O;SISTEMAS;Consultoria Software;OPTIDATA LTDA;I7 NÚCLEO;01.687.282/0001-00;10726;INATIVO;LANÇADO; 1.580,84 
;2022;dez;15/12/22;01/12/22;10/01/23;CONTRATO;GRENKE - EQUIPLEX 1;Loc.Equip: Notebooks, Coletores;Boleto 1;1108;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 436,80 
;2022;dez;15/12/22;01/12/22;10/01/23;CONTRATO;GRENKE - EQUIPLEX 2;Loc.Equip: Notebooks, Coletores;Boleto 2;613;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 536,46 
;2022;dez;15/12/22;01/12/22;10/01/23;CONTRATO;GRENKE - EQUIPLEX 2;Loc.Equip: Notebooks, Coletores;Boleto 3;8834;976;0;INFRA ;Locação;GC LOCAÇÃO DE EQUIP LTDA;EQUIPLEX;14.262.033/0001-14;2230;INATIVO;LANÇADO; 321,45 
;2022;dez;01/12/22;01/12/22;20/12/22;CONTRATO;ALLE TECNOLOGIA;P 09/12;Gestão de ERP Totvs 12;3586;994;O;DATASUL;Consultoria Software;ALLE TECNOLOGIA LTDA ME;I7 NÚCLEO;21.067.649/0001-08;1082;ATIVO;LANÇADO; 800,00 
;2022;dez;01/12/22;01/12/22;11/12/22;PEDIDO;INGRAM902-EQUIPLEX;;OK - PEDIDO;249426;PEDIDO;0;INFRA;Consultoria;INGRAM MICRO BRASIL LTDA;EQUIPLEX;01.771.935/0010-25;902;ATIVO;LANÇADO; 54.602,00 
;2022;dez;02/12/22;02/12/22;12/12/22;CONTRATO;VALIDEINFO WEB;P 03/12;Serviços Consulta Web;552;778;O;SISTEMAS;Consultoria;VALIDEINFO WEB;I7 NÚCLEO;13.342.264/0001-75;2108;ATIVO;LANÇADO; 207,36 
;2022;dez;02/12/22;02/12/22;11/12/22;PEDIDO;INGRAM902-EQUIPLEX;;OK - PEDIDO;341041;PEDIDO;0;INFRA;Consultoria;INGRAM MICRO BRASIL LTDA;EQUIPLEX;01.771.935/0010-25;902;ATIVO;LANÇADO; 41.920,00 
;2022;dez;05/12/22;04/12/22;11/12/22;CONTRATO;PRODUTIVE - EQUIPLEX;P 02/12;Locação de Equip.: Coletores / notebooks;73;969;0;INFRA;Locação;PRODUTIVE LOCAÇÕES E SERVIÇOS LTDA;EQUIPLEX;35.665.923/0001-47;2446;INATIVO;LANÇADO; 2.597,66 
;2022;dez;05/12/22;04/12/22;11/12/22;CONTRATO;PRODUTIVE - I7;P 02/12;Locação de Equip.: Coletores / notebooks;74;951;0;INFRA;Locação;PRODUTIVE LOCAÇÕES E SERVIÇOS LTDA;I7 NÚCLEO;35.665.923/0001-47;2446;INATIVO;LANÇADO; 2.649,51 
;2022;dez;05/12/22;05/12/22;10/12/22;CONTRATO;ACTTIVE - DOCNIX;P 05/12;Licença de Uso;11018;640;O;SISTEMAS;Consultoria Software;ACTTIVE LTDA;EQUIPLEX;25.076.779/0001-50;21092;ATIVO;LANÇADO; 4.943,55 
;2022;dez;05/12/22;05/12/22;22/12/22;CONTRATO;TOTVS 01 - A42305/05;Manutenção Datasul - ERP;TOTVS 1 - A42305/05;948392;134;0;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 3.135,84 
;2022;dez;05/12/22;05/12/22;22/12/22;CONTRATO;TOTVS 00 - TICKETS;Manutenção Datasul - ERP;TICKETS;950960;134;O;DATASUL;Consultoria Software;TOTVS S.A.;EQUIPLEX;53.113.791/0017-90;325;ATIVO;LANÇADO; 668,45 
;2022;dez;05/12/22;05/12/22;05/01/23;CONTRATO;SETI - I7;P 05/12;S4 Internet Controlada, Servidor Proxy;44959;1020;O;CONECTIVIDADE;Consultoria;SETI SEG E TECNOLOGIA INTERNET LTDA;I7 NÚCLEO;05.348.924/0001-05;9268;ATIVO;LANÇADO; 1.441,03 
;2022;dez;06/12/22;06/12/22;16/12/22;CONTRATO;OI - TELECOM GERAL - DDR;;OI - DDR;15381892;1006;0;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;INATIVO;LANÇADO; 1.090,90 
;2022;dez;06/12/22;06/12/22;16/12/22;CONTRATO;OI - TELECOM GERAL - 0800;;OI - 0800;15369618;956;O;CONECTIVIDADE;Telefonia;OI S.A.;EQUIPLEX;76.535.764/0328-51;20119;ATIVO;LANÇADO; 274,40 
;2022;dez;06/12/22;06/12/22;16/12/22;PEDIDO;CETRO IMPRESSAO DIGITAL;;OK - PEDIDO;292;PEDIDO;0;SPOT;Consultoria;CETRO IMPRESSAO DIGITAL EIRELI ME;I7 NÚCLEO;32.684.135/0001-00;1327;ATIVO;LANÇADO; 4.567,00 
;2022;dez;07/12/22;07/12/22;15/12/22;CONTRATO;GLOBO SOLUÇÕES;P 09/12;Crachás para o DP;11378;1110;0;LOCAÇÃO;Consultoria;GLOBO LOC EQUIP IMPRESSAO LTDA (FINALIZADO DEZ23);EQUIPLEX;21.121.429/0001-07;9134;INATIVO;LANÇADO; 350,00 
;2022;dez;07/12/22;07/12/22;20/12/22;CONTRATO;CLARO NET - HT3;P 12/12;Internet HT3;3280825;1073;O;CONECTIVIDADE;Internet;CLARO NEXT TELECOMUNICAÇÕES S.A.;I7 NÚCLEO;66.970.229/0019-96;23772;ATIVO;LANÇADO; 154,56 
;2022;dez;07/12/22;07/12/22;21/12/22;PEDIDO;COMPEX - I7;;Compra de baterias p/coletor;10230;PEDIDO;0;INFRA;Locação;COMPEX TECNOLOGIA LTDA;I7 NÚCLEO;03.391.625/0004-62;8664;ATIVO;LANÇADO; 3.505,50 
